"","id","long","lat","order","piece","group","freq"
"1055","183",-77.01518,38.88882,6,"1","183.1",1510
"1056","184",-77.01518,38.88882,1,"1","184.1",5864
"1057","184",-77.01513,38.88894,2,"1","184.1",5864
"1058","184",-77.01514,38.88942,3,"1","184.1",5864
"1059","184",-77.01514,38.88972,4,"1","184.1",5864
"1060","184",-77.01514,38.89003,5,"1","184.1",5864
"1061","184",-77.01513,38.89054,6,"1","184.1",5864
"1062","184",-77.01513,38.89063,7,"1","184.1",5864
"1063","184",-77.01524,38.89063,8,"1","184.1",5864
"1064","184",-77.01536,38.89063,9,"1","184.1",5864
"1065","184",-77.01726,38.8906,10,"1","184.1",5864
"1066","184",-77.01743,38.8906,11,"1","184.1",5864
"1067","184",-77.01755,38.8906,12,"1","184.1",5864
"1068","184",-77.0177,38.89059,13,"1","184.1",5864
"1069","184",-77.01819,38.89059,14,"1","184.1",5864
"1070","184",-77.01828,38.89059,15,"1","184.1",5864
"1071","184",-77.01847,38.89059,16,"1","184.1",5864
"1072","184",-77.01886,38.89058,17,"1","184.1",5864
"1073","184",-77.01921,38.89058,18,"1","184.1",5864
"1074","184",-77.01954,38.89057,19,"1","184.1",5864
"1075","184",-77.01989,38.89057,20,"1","184.1",5864
"1076","184",-77.02063,38.89056,21,"1","184.1",5864
"1077","184",-77.02174,38.89054,22,"1","184.1",5864
"1078","184",-77.02191,38.89054,23,"1","184.1",5864
"1079","185",-77.01779,38.88253,1,"1","185.1",5687
"1080","185",-77.01852,38.88253,2,"1","185.1",5687
"1081","185",-77.01867,38.88253,3,"1","185.1",5687
"1082","185",-77.0188,38.88253,4,"1","185.1",5687
"1083","185",-77.01892,38.88253,5,"1","185.1",5687
"1084","185",-77.01907,38.88253,6,"1","185.1",5687
"1085","185",-77.01921,38.88253,7,"1","185.1",5687
"1086","185",-77.01936,38.88253,8,"1","185.1",5687
"1087","185",-77.01949,38.88253,9,"1","185.1",5687
"1088","185",-77.01964,38.88253,10,"1","185.1",5687
"1089","185",-77.01979,38.88253,11,"1","185.1",5687
"1090","185",-77.01992,38.88252,12,"1","185.1",5687
"1091","185",-77.02006,38.88253,13,"1","185.1",5687
"1092","185",-77.0202,38.88253,14,"1","185.1",5687
"1093","185",-77.02035,38.88253,15,"1","185.1",5687
"1094","185",-77.02048,38.88253,16,"1","185.1",5687
"1095","185",-77.02062,38.88253,17,"1","185.1",5687
"1096","185",-77.02076,38.88253,18,"1","185.1",5687
"1097","185",-77.02091,38.88254,19,"1","185.1",5687
"1098","185",-77.02104,38.88254,20,"1","185.1",5687
"1099","185",-77.02118,38.88255,21,"1","185.1",5687
"1100","185",-77.02132,38.88256,22,"1","185.1",5687
"1101","186",-77.01991,38.88688,1,"1","186.1",4612
"1102","186",-77.01979,38.88692,2,"1","186.1",4612
"1103","186",-77.01971,38.88694,3,"1","186.1",4612
"1104","186",-77.01957,38.88698,4,"1","186.1",4612
"1105","187",-77.01982,38.88299,1,"1","187.1",1532
"1106","187",-77.01984,38.88304,2,"1","187.1",1532
"1107","187",-77.01985,38.88308,3,"1","187.1",1532
"1108","187",-77.01986,38.88313,4,"1","187.1",1532
"1109","187",-77.01986,38.88317,5,"1","187.1",1532
"1110","187",-77.0199,38.88324,6,"1","187.1",1532
"1111","187",-77.01991,38.88393,7,"1","187.1",1532
"1112","187",-77.01991,38.88485,8,"1","187.1",1532
"1113","187",-77.01992,38.88505,9,"1","187.1",1532
"1114","187",-77.01991,38.8856,10,"1","187.1",1532
"1115","187",-77.01991,38.88592,11,"1","187.1",1532
"1116","187",-77.01991,38.88604,12,"1","187.1",1532
"1117","187",-77.01991,38.88614,13,"1","187.1",1532
"1118","187",-77.01991,38.88616,14,"1","187.1",1532
"1119","187",-77.01991,38.8862,15,"1","187.1",1532
"1120","187",-77.01991,38.88678,16,"1","187.1",1532
"1121","187",-77.01991,38.88679,17,"1","187.1",1532
"1122","187",-77.01991,38.88688,18,"1","187.1",1532
"1123","188",-77.01982,38.88299,1,"1","188.1",1668
"1124","188",-77.01982,38.88307,2,"1","188.1",1668
"1125","188",-77.0198,38.88313,3,"1","188.1",1668
"1126","188",-77.01976,38.88318,4,"1","188.1",1668
"1127","188",-77.01973,38.8832,5,"1","188.1",1668
"1128","188",-77.01966,38.88324,6,"1","188.1",1668
"1129","188",-77.01756,38.88324,7,"1","188.1",1668
"1130","189",-77.01865,38.88266,1,"1","189.1",3200
"1131","189",-77.01908,38.8827,2,"1","189.1",3200
"1132","189",-77.01943,38.88273,3,"1","189.1",3200
"1133","189",-77.01955,38.88276,4,"1","189.1",3200
"1134","189",-77.0196,38.88278,5,"1","189.1",3200
"1135","189",-77.01966,38.88281,6,"1","189.1",3200
"1136","189",-77.01971,38.88284,7,"1","189.1",3200
"1137","189",-77.01973,38.88286,8,"1","189.1",3200
"1138","189",-77.01976,38.88289,9,"1","189.1",3200
"1139","189",-77.01978,38.88291,10,"1","189.1",3200
"1140","189",-77.0198,38.88294,11,"1","189.1",3200
"1141","189",-77.01981,38.88296,12,"1","189.1",3200
"1142","189",-77.01982,38.88299,13,"1","189.1",3200
"1143","19",-77.05238316,38.89000377,1,"1","19.1",5085
"1144","19",-77.05246,38.88986,2,"1","19.1",5085
"1145","19",-77.0525,38.88979,3,"1","19.1",5085
"1146","19",-77.05256,38.88964,4,"1","19.1",5085
"1147","19",-77.0526,38.88948,5,"1","19.1",5085
"1148","19",-77.05261,38.88931,6,"1","19.1",5085
"1149","19",-77.05261,38.88913,7,"1","19.1",5085
"1150","19",-77.05259,38.88902,8,"1","19.1",5085
"1151","19",-77.05257,38.88892,9,"1","19.1",5085
"1152","19",-77.05253,38.88875,10,"1","19.1",5085
"1153","19",-77.05246,38.8886,11,"1","19.1",5085
"1154","19",-77.05236308,38.88843038,12,"1","19.1",5085
"1155","190",-77.01957,38.88698,1,"1","190.1",7396
"1156","190",-77.01939,38.88698,2,"1","190.1",7396
"1157","190",-77.01926,38.88701,3,"1","190.1",7396
"1158","190",-77.01916,38.88705,4,"1","190.1",7396
"1159","190",-77.01894,38.88719,5,"1","190.1",7396
"1160","190",-77.01887,38.88724,6,"1","190.1",7396
"1161","190",-77.01884,38.88727,7,"1","190.1",7396
"1162","190",-77.01874,38.88735,8,"1","190.1",7396
"1163","190",-77.01865,38.88742,9,"1","190.1",7396
"1164","190",-77.01863,38.88744,10,"1","190.1",7396
"1165","190",-77.01854,38.88757,11,"1","190.1",7396
"1166","191",-77.01879,38.88757,1,"1","191.1",1319
"1167","191",-77.01893,38.88744,2,"1","191.1",1319
"1168","191",-77.01896,38.88742,3,"1","191.1",1319
"1169","191",-77.01897,38.88741,4,"1","191.1",1319
"1170","191",-77.01907,38.88733,5,"1","191.1",1319
"1171","191",-77.01927,38.88717,6,"1","191.1",1319
"1172","191",-77.01957,38.88698,7,"1","191.1",1319
"1173","192",-77.01915,38.88236,1,"1","192.1",6020
"1174","192",-77.01903,38.88236,2,"1","192.1",6020
"1175","192",-77.01888,38.88236,3,"1","192.1",6020
"1176","192",-77.01875,38.88236,4,"1","192.1",6020
"1177","192",-77.01864,38.88236,5,"1","192.1",6020
"1178","192",-77.01849,38.88229,6,"1","192.1",6020
"1179","192",-77.01835,38.88229,7,"1","192.1",6020
"1180","192",-77.01822,38.88229,8,"1","192.1",6020
"1181","192",-77.01806,38.88228,9,"1","192.1",6020
"1182","192",-77.01794,38.88228,10,"1","192.1",6020
"1183","192",-77.01779,38.88228,11,"1","192.1",6020
"1184","192",-77.01769,38.88228,12,"1","192.1",6020
"1185","192",-77.01756,38.88228,13,"1","192.1",6020
"1186","193",-77.01879,38.88757,1,"1","193.1",2658
"1187","193",-77.01854,38.88757,2,"1","193.1",2658
"1188","194",-77.01779,38.88253,1,"1","194.1",4615
"1189","194",-77.01816,38.88261,2,"1","194.1",4615
"1190","194",-77.01836,38.88263,3,"1","194.1",4615
"1191","194",-77.01851,38.88264,4,"1","194.1",4615
"1192","194",-77.01865,38.88266,5,"1","194.1",4615
"1193","195",-77.01854,38.88757,1,"1","195.1",6761
"1194","195",-77.01769,38.88757,2,"1","195.1",6761
"1195","195",-77.01755,38.88757,3,"1","195.1",6761
"1196","196",-77.01756,38.88253,1,"1","196.1",10302
"1197","196",-77.01768,38.88253,2,"1","196.1",10302
"1198","196",-77.01779,38.88253,3,"1","196.1",10302
"1199","197",-77.00418,38.87654,1,"1","197.1",1411
"1200","197",-77.00539,38.87653,2,"1","197.1",1411
"1201","197",-77.0059,38.87652,3,"1","197.1",1411
"1202","197",-77.0067,38.87652,4,"1","197.1",1411
"1203","197",-77.00736,38.87652,5,"1","197.1",1411
"1204","197",-77.00747,38.87652,6,"1","197.1",1411
"1205","197",-77.00822,38.87651,7,"1","197.1",1411
"1206","197",-77.00894,38.87652,8,"1","197.1",1411
"1207","197",-77.00899,38.87652,9,"1","197.1",1411
"1208","197",-77.00909,38.87652,10,"1","197.1",1411
"1209","197",-77.0092,38.87653,11,"1","197.1",1411
"1210","197",-77.00927,38.87653,12,"1","197.1",1411
"1211","197",-77.00941,38.87653,13,"1","197.1",1411
"1212","197",-77.01017,38.87654,14,"1","197.1",1411
"1213","197",-77.01065,38.87655,15,"1","197.1",1411
"1214","197",-77.01081,38.87655,16,"1","197.1",1411
"1215","197",-77.01162,38.87654,17,"1","197.1",1411
"1216","197",-77.01194,38.87655,18,"1","197.1",1411
"1217","197",-77.01203,38.87655,19,"1","197.1",1411
"1218","197",-77.01219,38.87655,20,"1","197.1",1411
"1219","197",-77.01253,38.87654,21,"1","197.1",1411
"1220","197",-77.01339,38.87654,22,"1","197.1",1411
"1221","197",-77.01374,38.87655,23,"1","197.1",1411
"1222","197",-77.01379,38.87655,24,"1","197.1",1411
"1223","197",-77.01389,38.87655,25,"1","197.1",1411
"1224","197",-77.01401,38.87655,26,"1","197.1",1411
"1225","197",-77.0152,38.87655,27,"1","197.1",1411
"1226","197",-77.01705,38.87654,28,"1","197.1",1411
"1227","197",-77.01764,38.87654,29,"1","197.1",1411
"1228","198",-77.01764,38.87654,1,"1","198.1",7359
"1229","198",-77.01769,38.87666,2,"1","198.1",7359
"1230","198",-77.0177,38.87672,3,"1","198.1",7359
"1231","198",-77.01773,38.87681,4,"1","198.1",7359
"1232","198",-77.01775,38.87692,5,"1","198.1",7359
"1233","198",-77.01774,38.87707,6,"1","198.1",7359
"1234","198",-77.01773,38.87714,7,"1","198.1",7359
"1235","198",-77.01772,38.8772,8,"1","198.1",7359
"1236","198",-77.01767,38.87769,9,"1","198.1",7359
"1237","198",-77.01762,38.87812,10,"1","198.1",7359
"1238","198",-77.01755,38.87874,11,"1","198.1",7359
"1239","198",-77.01757,38.87889,12,"1","198.1",7359
"1240","198",-77.01758,38.87915,13,"1","198.1",7359
"1241","198",-77.01757,38.87929,14,"1","198.1",7359
"1242","198",-77.01756,38.87943,15,"1","198.1",7359
"1243","198",-77.01756,38.87971,16,"1","198.1",7359
"1244","198",-77.01755,38.8799,17,"1","198.1",7359
"1245","198",-77.01756,38.88051,18,"1","198.1",7359
"1246","198",-77.01756,38.88128,19,"1","198.1",7359
"1247","198",-77.01756,38.8814,20,"1","198.1",7359
"1248","198",-77.01756,38.88151,21,"1","198.1",7359
"1249","198",-77.01756,38.8821,22,"1","198.1",7359
"1250","198",-77.01756,38.88228,23,"1","198.1",7359
"1251","199",-77.01764,38.87654,1,"1","199.1",1579
"1252","199",-77.01757,38.87637,2,"1","199.1",1579
"1253","199",-77.01756,38.8763,3,"1","199.1",1579
"1254","199",-77.01756,38.87574,4,"1","199.1",1579
"1255","199",-77.01756,38.87553,5,"1","199.1",1579
"1256","199",-77.01756,38.87475,6,"1","199.1",1579
"1257","199",-77.01756,38.87466,7,"1","199.1",1579
"1258","199",-77.01756,38.87456,8,"1","199.1",1579
"1259","199",-77.01756,38.87414,9,"1","199.1",1579
"1260","199",-77.01756,38.87342,10,"1","199.1",1579
"1261","199",-77.01756,38.87306,11,"1","199.1",1579
"1262","199",-77.01756,38.87298,12,"1","199.1",1579
"1263","199",-77.01756,38.87288,13,"1","199.1",1579
"1264","199",-77.01756,38.87261,14,"1","199.1",1579
"1265","199",-77.01756,38.87217,15,"1","199.1",1579
"1266","199",-77.01752,38.8721,16,"1","199.1",1579
"1267","199",-77.01749,38.87207,17,"1","199.1",1579
"1268","199",-77.01744,38.87205,18,"1","199.1",1579
"1269","199",-77.01739,38.87204,19,"1","199.1",1579
"1270","199",-77.01701,38.87205,20,"1","199.1",1579
"1271","199",-77.01673,38.87205,21,"1","199.1",1579
"1272","199",-77.01515,38.87204,22,"1","199.1",1579
"1273","199",-77.01503,38.87204,23,"1","199.1",1579
"1274","199",-77.01462,38.87204,24,"1","199.1",1579
"1275","199",-77.01434,38.87204,25,"1","199.1",1579
"1276","199",-77.01424,38.87204,26,"1","199.1",1579
"1277","199",-77.01367,38.87204,27,"1","199.1",1579
"1278","199",-77.01264,38.87203,28,"1","199.1",1579
"1279","199",-77.01217,38.87203,29,"1","199.1",1579
"1280","199",-77.01065,38.87203,30,"1","199.1",1579
"1281","199",-77.01025,38.87203,31,"1","199.1",1579
"1282","199",-77.0099,38.87203,32,"1","199.1",1579
"1283","199",-77.00954,38.87203,33,"1","199.1",1579
"1284","199",-77.00913,38.87204,34,"1","199.1",1579
"1285","199",-77.00899,38.87204,35,"1","199.1",1579
"1286","199",-77.00898,38.87297,36,"1","199.1",1579
"1287","199",-77.00897,38.87394,37,"1","199.1",1579
"1288","199",-77.00896,38.87464,38,"1","199.1",1579
"1289","199",-77.00822,38.87464,39,"1","199.1",1579
"1290","199",-77.00747,38.87464,40,"1","199.1",1579
"1291","199",-77.00739,38.87464,41,"1","199.1",1579
"1292","199",-77.00671,38.87464,42,"1","199.1",1579
"1293","199",-77.00602,38.87463,43,"1","199.1",1579
"1294","199",-77.0059,38.87463,44,"1","199.1",1579
"1295","199",-77.00477,38.87464,45,"1","199.1",1579
"1296","199",-77.00464,38.87464,46,"1","199.1",1579
"1297","199",-77.00411,38.87464,47,"1","199.1",1579
"1298","199",-77.00406,38.87465,48,"1","199.1",1579
"1299","199",-77.00402,38.87467,49,"1","199.1",1579
"1300","199",-77.00399,38.8747,50,"1","199.1",1579
"1301","199",-77.00397,38.87475,51,"1","199.1",1579
"1302","199",-77.00396,38.87482,52,"1","199.1",1579
"1303","199",-77.00395,38.87486,53,"1","199.1",1579
"1304","199",-77.00392,38.87489,54,"1","199.1",1579
"1305","199",-77.00387,38.87493,55,"1","199.1",1579
"1306","199",-77.0038,38.87495,56,"1","199.1",1579
"1307","199",-77.00366,38.87495,57,"1","199.1",1579
"1308","2",-77.05302897,38.89397238,1,"1","2.1",2038
"1309","2",-77.0531,38.894,2,"1","2.1",2038
"1310","2",-77.05329,38.89403,3,"1","2.1",2038
"1311","2",-77.05348,38.89405,4,"1","2.1",2038
"1312","2",-77.05366,38.89404,5,"1","2.1",2038
"1313","2",-77.05376,38.89404,6,"1","2.1",2038
"1314","2",-77.05393,38.89401,7,"1","2.1",2038
"1315","2",-77.05405,38.89397,8,"1","2.1",2038
"1316","2",-77.05419,38.8939,9,"1","2.1",2038
"1317","2",-77.05436,38.89379,10,"1","2.1",2038
"1318","2",-77.05478,38.8935,11,"1","2.1",2038
"1319","2",-77.05503,38.89334,12,"1","2.1",2038
"1320","2",-77.05524,38.89322,13,"1","2.1",2038
"1321","2",-77.05545,38.89314,14,"1","2.1",2038
"1322","2",-77.0557,38.89306,15,"1","2.1",2038
"1323","2",-77.05588,38.89302,16,"1","2.1",2038
"1324","2",-77.05668,38.89286,17,"1","2.1",2038
"1325","2",-77.05891,38.89248,18,"1","2.1",2038
"1326","2",-77.06218,38.89193,19,"1","2.1",2038
"1327","2",-77.06287,38.89185,20,"1","2.1",2038
"1328","2",-77.06321,38.89184,21,"1","2.1",2038
"1329","2",-77.06353,38.89187,22,"1","2.1",2038
"1330","2",-77.06394,38.89198,23,"1","2.1",2038
"1331","2",-77.06435,38.89209,24,"1","2.1",2038
"1332","2",-77.06462,38.89212,25,"1","2.1",2038
"1333","2",-77.06489,38.89212,26,"1","2.1",2038
"1334","2",-77.06517,38.89209,27,"1","2.1",2038
"1335","2",-77.06534,38.89204,28,"1","2.1",2038
"1336","2",-77.06554,38.89194,29,"1","2.1",2038
"1337","2",-77.06574,38.89184,30,"1","2.1",2038
"1338","2",-77.06591,38.89171,31,"1","2.1",2038
"1339","2",-77.066,38.89162,32,"1","2.1",2038
"1340","2",-77.06621,38.89143,33,"1","2.1",2038
"1341","2",-77.06638,38.89126,34,"1","2.1",2038
"1342","2",-77.0665,38.89116,35,"1","2.1",2038
"1343","2",-77.06662,38.89108,36,"1","2.1",2038
"1344","2",-77.06686,38.89095,37,"1","2.1",2038
"1345","2",-77.06716,38.89085,38,"1","2.1",2038
"1346","2",-77.06737,38.89081,39,"1","2.1",2038
"1347","2",-77.06768,38.89079,40,"1","2.1",2038
"1348","2",-77.0681,38.8908,41,"1","2.1",2038
"1349","2",-77.06827,38.89084,42,"1","2.1",2038
"1350","2",-77.06842,38.89089,43,"1","2.1",2038
"1351","2",-77.06869,38.89101,44,"1","2.1",2038
"1352","2",-77.06919,38.89132,45,"1","2.1",2038
"1353","2",-77.0696,38.89153,46,"1","2.1",2038
"1354","2",-77.07025,38.89191,47,"1","2.1",2038
"1355","2",-77.0708,38.89223,48,"1","2.1",2038
"1356","2",-77.07121,38.89249,49,"1","2.1",2038
"1357","2",-77.07127,38.8925,50,"1","2.1",2038
"1358","2",-77.07131,38.89251,51,"1","2.1",2038
"1359","2",-77.07134,38.89251,52,"1","2.1",2038
"1360","2",-77.07137,38.89251,53,"1","2.1",2038
"1361","2",-77.07144,38.89249,54,"1","2.1",2038
"1362","2",-77.07151,38.89244,55,"1","2.1",2038
"1363","2",-77.07157,38.89238,56,"1","2.1",2038
"1364","2",-77.07155,38.89227,57,"1","2.1",2038
"1365","2",-77.07153,38.8917,58,"1","2.1",2038
"1366","2",-77.07153,38.89166,59,"1","2.1",2038
"1367","2",-77.07151,38.89109,60,"1","2.1",2038
"1368","2",-77.0715,38.89092,61,"1","2.1",2038
"1369","2",-77.07149,38.89056,62,"1","2.1",2038
"1370","2",-77.07143,38.89024,63,"1","2.1",2038
"1371","2",-77.07142,38.88992,64,"1","2.1",2038
"1372","20",-77.04924,38.89044,1,"1","20.1",0
"1373","20",-77.04941,38.89029,2,"1","20.1",0
"1374","20",-77.04945,38.89024,3,"1","20.1",0
"1375","20",-77.04951,38.89022,4,"1","20.1",0
"1376","20",-77.04956,38.89021,5,"1","20.1",0
"1377","20",-77.04962,38.89021,6,"1","20.1",0
"1378","20",-77.04968,38.89021,7,"1","20.1",0
"1379","20",-77.04978,38.89024,8,"1","20.1",0
"1380","20",-77.0499,38.89027,9,"1","20.1",0
"1381","20",-77.04998,38.89028,10,"1","20.1",0
"1382","20",-77.05016,38.89029,11,"1","20.1",0
"1383","20",-77.05034,38.89028,12,"1","20.1",0
"1384","20",-77.05045,38.89026,13,"1","20.1",0
"1385","20",-77.05057,38.89024,14,"1","20.1",0
"1386","20",-77.05071,38.8902,15,"1","20.1",0
"1387","20",-77.05084,38.89014,16,"1","20.1",0
"1388","20",-77.05095,38.89008,17,"1","20.1",0
"1389","20",-77.05107,38.89001,18,"1","20.1",0
"1390","20",-77.0512,38.88996,19,"1","20.1",0
"1391","20",-77.05129,38.88994,20,"1","20.1",0
"1392","20",-77.05139,38.88991,21,"1","20.1",0
"1393","20",-77.05151,38.88989,22,"1","20.1",0
"1394","20",-77.05166,38.88989,23,"1","20.1",0
"1395","20",-77.05179,38.88989,24,"1","20.1",0
"1396","20",-77.05196,38.88992,25,"1","20.1",0
"1397","20",-77.05205,38.8899,26,"1","20.1",0
"1398","20",-77.05238316,38.89000377,27,"1","20.1",0
"1399","200",-77.01756,38.88228,1,"1","200.1",6020
"1400","200",-77.01755,38.88228,2,"1","200.1",6020
"1401","200",-77.01744,38.88228,3,"1","200.1",6020
"1402","200",-77.01735,38.88227,4,"1","200.1",6020
"1403","200",-77.01732,38.88228,5,"1","200.1",6020
"1404","200",-77.01715,38.88227,6,"1","200.1",6020
"1405","200",-77.01699,38.88226,7,"1","200.1",6020
"1406","200",-77.01689,38.88226,8,"1","200.1",6020
"1407","200",-77.01676,38.88226,9,"1","200.1",6020
"1408","200",-77.01662,38.88226,10,"1","200.1",6020
"1409","200",-77.01646,38.88226,11,"1","200.1",6020
"1410","200",-77.01633,38.88226,12,"1","200.1",6020
"1411","200",-77.01619,38.88226,13,"1","200.1",6020
"1412","200",-77.01604,38.88226,14,"1","200.1",6020
"1413","200",-77.0159,38.88226,15,"1","200.1",6020
"1414","200",-77.01576,38.88226,16,"1","200.1",6020
"1415","200",-77.01563,38.88226,17,"1","200.1",6020
"1416","200",-77.01547,38.88226,18,"1","200.1",6020
"1417","200",-77.01535,38.88226,19,"1","200.1",6020
"1418","200",-77.01521,38.88226,20,"1","200.1",6020
"1419","200",-77.01509,38.88226,21,"1","200.1",6020
"1420","200",-77.01497,38.88226,22,"1","200.1",6020
"1421","200",-77.01483,38.88226,23,"1","200.1",6020
"1422","200",-77.01454,38.88227,24,"1","200.1",6020
"1423","200",-77.01422,38.88231,25,"1","200.1",6020
"1424","200",-77.01397,38.88236,26,"1","200.1",6020
"1425","200",-77.01374,38.88243,27,"1","200.1",6020
"1426","200",-77.01345,38.88255,28,"1","200.1",6020
"1427","200",-77.01322,38.88266,29,"1","200.1",6020
"1428","200",-77.01315,38.8827,30,"1","200.1",6020
"1429","200",-77.01306,38.88278,31,"1","200.1",6020
"1430","200",-77.01295,38.88285,32,"1","200.1",6020
"1431","200",-77.01285,38.88293,33,"1","200.1",6020
"1432","200",-77.01267,38.88306,34,"1","200.1",6020
"1433","200",-77.01253,38.88324,35,"1","200.1",6020
"1434","200",-77.01246,38.88334,36,"1","200.1",6020
"1435","200",-77.0123,38.88368,37,"1","200.1",6020
"1436","200",-77.01225,38.88386,38,"1","200.1",6020
"1437","200",-77.01223,38.884,39,"1","200.1",6020
"1438","200",-77.01221,38.88415,40,"1","200.1",6020
"1439","200",-77.01221,38.88433,41,"1","200.1",6020
"1440","200",-77.01223,38.8846,42,"1","200.1",6020
"1441","200",-77.01223,38.88478,43,"1","200.1",6020
"1442","200",-77.01224,38.885,44,"1","200.1",6020
"1443","201",-77.01756,38.88228,1,"1","201.1",4369
"1444","201",-77.01756,38.88253,2,"1","201.1",4369
"1445","202",-77.0131,38.88308,1,"1","202.1",10302
"1446","202",-77.01319,38.88301,2,"1","202.1",10302
"1447","202",-77.0133,38.88293,3,"1","202.1",10302
"1448","202",-77.01342,38.88286,4,"1","202.1",10302
"1449","202",-77.01354,38.88281,5,"1","202.1",10302
"1450","202",-77.01367,38.88276,6,"1","202.1",10302
"1451","202",-77.01379,38.88272,7,"1","202.1",10302
"1452","202",-77.01393,38.88269,8,"1","202.1",10302
"1453","202",-77.01406,38.88267,9,"1","202.1",10302
"1454","202",-77.01421,38.88265,10,"1","202.1",10302
"1455","202",-77.01434,38.88264,11,"1","202.1",10302
"1456","202",-77.01449,38.88263,12,"1","202.1",10302
"1457","202",-77.01462,38.88263,13,"1","202.1",10302
"1458","202",-77.01477,38.88262,14,"1","202.1",10302
"1459","202",-77.0149,38.88262,15,"1","202.1",10302
"1460","202",-77.01503,38.88261,16,"1","202.1",10302
"1461","202",-77.01519,38.88261,17,"1","202.1",10302
"1462","202",-77.01533,38.88261,18,"1","202.1",10302
"1463","202",-77.01547,38.88261,19,"1","202.1",10302
"1464","202",-77.0156,38.88259,20,"1","202.1",10302
"1465","202",-77.01585,38.88254,21,"1","202.1",10302
"1466","202",-77.01598,38.88254,22,"1","202.1",10302
"1467","202",-77.01611,38.88254,23,"1","202.1",10302
"1468","202",-77.01626,38.88254,24,"1","202.1",10302
"1469","202",-77.0164,38.88254,25,"1","202.1",10302
"1470","202",-77.01654,38.88254,26,"1","202.1",10302
"1471","202",-77.01668,38.88254,27,"1","202.1",10302
"1472","202",-77.01682,38.88254,28,"1","202.1",10302
"1473","202",-77.01696,38.88254,29,"1","202.1",10302
"1474","202",-77.01711,38.88254,30,"1","202.1",10302
"1475","202",-77.01736,38.88253,31,"1","202.1",10302
"1476","202",-77.01743,38.88253,32,"1","202.1",10302
"1477","202",-77.01756,38.88253,33,"1","202.1",10302
"1478","203",-77.01756,38.88253,1,"1","203.1",4369
"1479","203",-77.01756,38.88275,2,"1","203.1",4369
"1480","203",-77.01756,38.88324,3,"1","203.1",4369
"1481","204",-77.01756,38.88324,1,"1","204.1",7869
"1482","204",-77.01756,38.88393,2,"1","204.1",7869
"1483","204",-77.01756,38.88412,3,"1","204.1",7869
"1484","204",-77.01756,38.88439,4,"1","204.1",7869
"1485","204",-77.01756,38.88446,5,"1","204.1",7869
"1486","204",-77.01756,38.88465,6,"1","204.1",7869
"1487","204",-77.01756,38.88468,7,"1","204.1",7869
"1488","204",-77.01756,38.88507,8,"1","204.1",7869
"1489","204",-77.01756,38.88516,9,"1","204.1",7869
"1490","204",-77.01756,38.88573,10,"1","204.1",7869
"1491","204",-77.01756,38.88584,11,"1","204.1",7869
"1492","204",-77.01756,38.88595,12,"1","204.1",7869
"1493","204",-77.01756,38.88604,13,"1","204.1",7869
"1494","204",-77.01756,38.8862,14,"1","204.1",7869
"1495","204",-77.01755,38.88634,15,"1","204.1",7869
"1496","204",-77.01756,38.88732,16,"1","204.1",7869
"1497","204",-77.01756,38.88743,17,"1","204.1",7869
"1498","204",-77.01755,38.88757,18,"1","204.1",7869
"1499","205",-77.01755,38.88757,1,"1","205.1",8593
"1500","205",-77.01741,38.88757,2,"1","205.1",8593
"1501","205",-77.01665,38.88756,3,"1","205.1",8593
"1502","206",-77.01629,38.97502,1,"1","206.1",3183
"1503","206",-77.01637,38.97507,2,"1","206.1",3183
"1504","206",-77.01669,38.97509,3,"1","206.1",3183
"1505","206",-77.01683,38.9751,4,"1","206.1",3183
"1506","206",-77.01692,38.97509,5,"1","206.1",3183
"1507","206",-77.01696,38.97508,6,"1","206.1",3183
"1508","207",-77.01696,38.97508,1,"1","207.1",1298
"1509","207",-77.01724,38.97499,2,"1","207.1",1298
"1510","207",-77.01751,38.9749,3,"1","207.1",1298
"1511","207",-77.01775,38.97482,4,"1","207.1",1298
"1512","207",-77.01786,38.9748,5,"1","207.1",1298
"1513","207",-77.01802,38.9748,6,"1","207.1",1298
"1514","207",-77.01826,38.97479,7,"1","207.1",1298
"1515","207",-77.01836,38.97484,8,"1","207.1",1298
"1516","207",-77.01847,38.97492,9,"1","207.1",1298
"1517","207",-77.01867,38.97504,10,"1","207.1",1298
"1518","207",-77.01903,38.97528,11,"1","207.1",1298
"1519","207",-77.01922,38.9754,12,"1","207.1",1298
"1520","207",-77.01936,38.97549,13,"1","207.1",1298
"1521","207",-77.01949,38.97558,14,"1","207.1",1298
"1522","207",-77.01968,38.97573,15,"1","207.1",1298
"1523","207",-77.01978,38.97581,16,"1","207.1",1298
"1524","207",-77.01982,38.97584,17,"1","207.1",1298
"1525","207",-77.01989,38.9759,18,"1","207.1",1298
"1526","207",-77.02011,38.97607,19,"1","207.1",1298
"1527","207",-77.02013,38.97609,20,"1","207.1",1298
"1528","207",-77.02018,38.97612,21,"1","207.1",1298
"1529","207",-77.02023,38.97616,22,"1","207.1",1298
"1530","207",-77.02024,38.97618,23,"1","207.1",1298
"1531","207",-77.02026,38.9762,24,"1","207.1",1298
"1532","207",-77.0203,38.97624,25,"1","207.1",1298
"1533","207",-77.02033,38.97627,26,"1","207.1",1298
"1534","207",-77.02049,38.97646,27,"1","207.1",1298
"1535","207",-77.02054,38.97653,28,"1","207.1",1298
"1536","207",-77.02029,38.9769,29,"1","207.1",1298
